name,link,rank,draft_year,draft_rd,draft_pk,college,recruit_year
Yamar Diene,https://www.sports-reference.com/cbb/players/yamar-diene-1.html,92,,,,Rice University,2000
Patrick Dennehy,https://www.sports-reference.com/cbb/players/patrick-dennehy-1.html,94,,,,University of New Mexico,2000
Mike Bell,https://www.sports-reference.com/cbb/players/mike-bell-1.html,95,,,,Florida Atlantic University,2000
Barry Thompson,https://www.sports-reference.com/cbb/players/barry-thompson-1.html,96,,,,Louisiana Tech University,2000
Omari Westley,https://www.sports-reference.com/cbb/players/omari-westley-1.html,97,,,,Cleveland State University,2000
Marcus Melvin,https://www.sports-reference.com/cbb/players/marcus-melvin-1.html,98,,,,North Carolina State University,2000
Gerald Riley,https://www.sports-reference.com/cbb/players/gerald-riley-1.html,98,,,,Georgetown University,2000
Jimmy Baxter,https://www.sports-reference.com/cbb/players/jimmy-baxter-1.html,100,,,,University of South Florida,2000
Eddy Curry,/players/c/curryed01.html,1,2001,1,4,,2001
Kelvin Torbert,https://www.sports-reference.com/cbb/players/kelvin-torbert-1.html,2,,,,Michigan State University,2001
Dajuan Wagner,/players/w/wagneda02.html,3,2002,1,6,University of Memphis,2001
Tyson Chandler,/players/c/chandty01.html,4,2001,1,2,,2001
Ousmane Cisse,,5,,,,,2001
Kwame Brown,/players/b/brownkw01.html,6,2001,1,1,,2001
Julius Hodge,/players/h/hodgeju01.html,7,2005,1,20,North Carolina State University,2001
DeSagana Diop,/players/d/diopde01.html,8,2001,1,8,,2001
Rick Rickert,https://www.sports-reference.com/cbb/players/rick-rickert-1.html,9,,,,University of Minnesota,2001
David Lee,/players/l/leeda02.html,10,2005,1,30,University of Florida,2001
Jawad Williams,/players/w/willija04.html,11,,,,University of North Carolina,2001
Carlos Hurt,https://www.sports-reference.com/cbb/players/carlos-hurt-1.html,12,,,,University of Louisville,2001
Jonathan Hargett,https://www.sports-reference.com/cbb/players/jonathan-hargett-1.html,13,,,,West Virginia University,2001
David Harrison,/players/h/harrida01.html,13,2004,1,29,University of Colorado,2001
Aaron Miles,/players/m/milesaa01.html,15,,,,University of Kansas,2001
Mo Williams,/players/w/willima01.html,16,2003,2,47,University of Alabama,2001
T.J. Ford,/players/f/fordtj01.html,17,2003,1,8,University of Texas at Austin,2001
Josh Childress,/players/c/childjo01.html,18,2004,1,6,Stanford University,2001
Cedric Bozeman,/players/b/bozemce01.html,19,,,,"University of California, Los Angeles",2001
Wayne Simien,/players/s/simiewa01.html,20,2005,1,29,University of Kansas,2001
Rashaad Carruth,https://www.sports-reference.com/cbb/players/rashaad-carruth-1.html,21,,,,University of Southern Mississippi,2001
James White,/players/w/whiteja02.html,22,2006,2,31,University of Cincinnati,2001
Jamal Sampson,/players/s/sampsja01.html,23,2002,2,47,University of California,2001
John Allen,https://www.sports-reference.com/cbb/players/john-allen-2.html,24,,,,Seton Hall University,2001
Jackie Manuel,https://www.sports-reference.com/cbb/players/jackie-manuel-1.html,25,,,,University of North Carolina,2001
JaQuan Hart,https://www.sports-reference.com/cbb/players/jaquan-hart-1.html,26,,,,Eastern Michigan University,2001
Anthony Richardson,https://www.sports-reference.com/cbb/players/anthony-richardson-1.html,26,,,,Florida State University,2001
Dijon Thompson,/players/t/thompdi01.html,28,2005,2,54,"University of California, Los Angeles",2001
Daniel Ewing,/players/e/ewingda01.html,29,2005,2,32,Duke University,2001
Alan Anderson,/players/a/anderal01.html,30,,,,Michigan State University,2001
Dennis Latimore,https://www.sports-reference.com/cbb/players/dennis-latimore-1.html,31,,,,University of Notre Dame,2001
Pierre Pierce,https://www.sports-reference.com/cbb/players/pierre-pierce-1.html,32,,,,University of Iowa,2001
Jason Maxiell,/players/m/maxieja01.html,32,2005,1,26,University of Cincinnati,2001
Chris Thomas,https://www.sports-reference.com/cbb/players/chris-thomas-4.html,34,,,,University of Notre Dame,2001
Robert Whaley,/players/w/whalero01.html,34,2005,2,51,Walsh University,2001
Billy Edelin,https://www.sports-reference.com/cbb/players/billy-edelin-1.html,36,,,,Syracuse University,2001
Melvin Scott,https://www.sports-reference.com/cbb/players/melvin-scott-2.html,37,,,,University of North Carolina,2001
Elton Brown,https://www.sports-reference.com/cbb/players/elton-brown-1.html,38,,,,University of Virginia,2001
Andre Patterson,https://www.sports-reference.com/cbb/players/andre-patterson-1.html,39,,,,University of Tennessee,2001
Travis Diener,/players/d/dienetr01.html,40,2005,2,38,Marquette University,2001
Ben Gordon,/players/g/gordobe01.html,41,2004,1,3,University of Connecticut,2001
Julian Sensley,https://www.sports-reference.com/cbb/players/julian-sensley-1.html,42,,,,University of Hawaii,2001
Dommanic Ingerson,https://www.sports-reference.com/cbb/players/dommanic-ingerson-1.html,42,,,,University of San Francisco,2001
Brandon Bender,https://www.sports-reference.com/cbb/players/brandon-bender-1.html,44,,,,University of Louisville,2001
Brandon Fuss-Cheatham,https://www.sports-reference.com/cbb/players/brandon-fuss-cheatham-1.html,45,,,,Ohio State University,2001
Chuck Hayes,/players/h/hayesch01.html,46,,,,University of Kentucky,2001
Earnest Shelton,https://www.sports-reference.com/cbb/players/earnest-shelton-1.html,47,,,,University of Alabama,2001
Charles Frederick,https://www.sports-reference.com/cbb/players/charles-frederick-1.html,48,,,,University of Washington,2001
Ed Nelson,https://www.sports-reference.com/cbb/players/ed-nelson-1.html,49,,,,University of Connecticut,2001
Quemont Greer,https://www.sports-reference.com/cbb/players/quemont-greer-1.html,50,,,,DePaul University,2001
Jamaal Levy,https://www.sports-reference.com/cbb/players/jamaal-levy-1.html,50,,,,Wake Forest University,2001
Keith Jackson,https://www.sports-reference.com/cbb/players/keith-jackson-2.html,52,,,,Xavier University,2001
Marco Killingsworth,https://www.sports-reference.com/cbb/players/marco-killingsworth-1.html,53,,,,Indiana University,2001
Will Bynum,/players/b/bynumwi01.html,53,,,,Georgia Institute of Technology,2001
Tony Key,,55,,,,,2001
Chey Christie,https://www.sports-reference.com/cbb/players/chey-christie-2.html,55,,,,Clemson University,2001
Joshua Tinch,https://www.sports-reference.com/cbb/players/joshua-tinch-1.html,55,,,,University of Louisville,2001
Najeeb Echols,https://www.sports-reference.com/cbb/players/najeeb-echols-1.html,58,,,,Illinois State University,2001
Dwayne Mitchell,https://www.sports-reference.com/cbb/players/dwayne-mitchell-1.html,59,,,,University of Louisiana at Lafayette,2001
Levi Watkins,https://www.sports-reference.com/cbb/players/levi-watkins-1.html,60,,,,North Carolina State University,2001
Matt Sylvester,https://www.sports-reference.com/cbb/players/matt-sylvester-1.html,61,,,,Ohio State University,2001
Roger Powell,/players/p/powelro01.html,62,,,,University of Illinois at Urbana-Champaign,2001
Harvey Thomas,https://www.sports-reference.com/cbb/players/harvey-thomas-1.html,63,,,,Baylor University,2001
Levar Seals,https://www.sports-reference.com/cbb/players/levar-seals-1.html,64,,,,DePaul University,2001
Josh Powell,/players/p/poweljo01.html,65,,,,North Carolina State University,2001
Marcellus Sommerville,https://www.sports-reference.com/cbb/players/marcellus-sommerville-1.html,66,,,,Bradley University,2001
Duane John,https://www.sports-reference.com/cbb/players/duane-john-1.html,67,,,,New Mexico State University,2001
Errick Craven,https://www.sports-reference.com/cbb/players/errick-craven-1.html,68,,,,University of Southern California,2001
Salim Stoudamire,/players/s/stoudsa01.html,69,2005,2,31,University of Arizona,2001
Rob Little,https://www.sports-reference.com/cbb/players/rob-little-1.html,70,,,,Stanford University,2001
Larry Turner,https://www.sports-reference.com/cbb/players/larry-turner-1.html,71,,,,Tennessee State University,2001
Anthony Vasser,,72,,,,,2001
Marcus Spears,,72,,,,,2001
Isma'Il Muhammad,https://www.sports-reference.com/cbb/players/ismail-muhammad-1.html,74,,,,Georgia Institute of Technology,2001
Marcus Campbell,https://www.sports-reference.com/cbb/players/marcus-campbell-2.html,75,,,,Mississippi State University,2001
Anthony Rice,https://www.sports-reference.com/cbb/players/anthony-rice-1.html,76,,,,University of Memphis,2001
Winsome Frazier,https://www.sports-reference.com/cbb/players/winsome-frazier-1.html,77,,,,Mississippi State University,2001
Jamaal Williams,https://www.sports-reference.com/cbb/players/jamaal-williams-1.html,78,,,,University of Washington,2001
Craig Forth,https://www.sports-reference.com/cbb/players/craig-forth-1.html,79,,,,Syracuse University,2001
Ernest Turner,https://www.sports-reference.com/cbb/players/ernest-turner-1.html,80,,,,University of Maine,2001
Erroll Knight,https://www.sports-reference.com/cbb/players/erroll-knight-1.html,80,,,,Gonzaga University,2001
Taurance Johnson,https://www.sports-reference.com/cbb/players/taurance-johnson-1.html,82,,,,Florida International University,2001
Mitchell Baldwin,https://www.sports-reference.com/cbb/players/mitchell-baldwin-1.html,83,,,,University of North Carolina at Charlotte,2001
Eddie Basden,/players/b/basdeed01.html,84,,,,University of North Carolina at Charlotte,2001
Vytas Danelius,https://www.sports-reference.com/cbb/players/vytas-danelius-1.html,85,,,,Wake Forest University,2001
Jermaine Watson,https://www.sports-reference.com/cbb/players/jermaine-watson-1.html,86,,,,Boston College,2001
Channing Frye,/players/f/fryech01.html,87,2005,1,8,University of Arizona,2001
Lawrence Roberts,/players/r/roberla01.html,87,2005,2,55,Mississippi State University,2001
Derek Stribling,https://www.sports-reference.com/cbb/players/derek-stribling-1.html,89,,,,Tennessee Technological University,2001
Mike Jensen,https://www.sports-reference.com/cbb/players/mike-jensen-1.html,90,,,,University of Washington,2001
Keith Langford,/players/l/langfke01.html,91,,,,University of Kansas,2001
Jason Braxton,https://www.sports-reference.com/cbb/players/jason-braxton-1.html,92,,,,Arizona State University,2001
Jason Clark,https://www.sports-reference.com/cbb/players/jason-clark-2.html,92,,,,University of Virginia,2001
Marcus Austin,https://www.sports-reference.com/cbb/players/marcus-austin-1.html,94,,,,Villanova University,2001
Chris Hernandez,https://www.sports-reference.com/cbb/players/chris-hernandez-1.html,94,,,,Stanford University,2001
Terry Licorish,,96,,,,,2001
B.J. Elder,https://www.sports-reference.com/cbb/players/bj-elder-1.html,97,,,,Georgia Institute of Technology,2001
Carl Krauser,https://www.sports-reference.com/cbb/players/carl-krauser-1.html,98,,,,University of Pittsburgh,2001
Emeka Okafor,/players/o/okafoem01.html,99,2004,1,2,University of Connecticut,2001
Michael Fey,https://www.sports-reference.com/cbb/players/michael-fey-1.html,100,,,,"University of California, Los Angeles",2001
Amar'e Stoudemire,/players/s/stoudam01.html,1,2002,1,9,,2002
Carmelo Anthony,/players/a/anthoca01.html,2,2003,1,3,Syracuse University,2002
Raymond Felton,/players/f/feltora01.html,3,2005,1,5,University of North Carolina,2002
Rashad McCants,/players/m/mccanra01.html,4,2005,1,14,University of North Carolina,2002
Jason Fraser,https://www.sports-reference.com/cbb/players/jason-fraser-1.html,5,,,,Villanova University,2002
Chris Bosh,/players/b/boshch01.html,5,2003,1,4,Georgia Institute of Technology,2002
Paul Davis,/players/d/davispa01.html,7,2006,2,34,Michigan State University,2002
Shelden Williams,/players/w/willish02.html,8,2006,1,5,Duke University,2002
Sean May,/players/m/mayse01.html,9,2005,1,13,University of North Carolina,2002
DeAngelo Collins,,10,,,,,2002
J.J. Redick,/players/r/redicjj01.html,11,2006,1,11,Duke University,2002
Bracey Wright,/players/w/wrighbr02.html,12,2005,2,47,Indiana University,2002
Evan Burns,https://www.sports-reference.com/cbb/players/evan-burns-1.html,13,,,,San Diego State University,2002
Shavlik Randolph,/players/r/randosh01.html,14,,,,Duke University,2002
Daniel Horton,https://www.sports-reference.com/cbb/players/daniel-horton-1.html,15,,,,University of Michigan,2002
Anthony Roberson,/players/r/roberan02.html,16,,,,University of Florida,2002
Chris Rodgers,https://www.sports-reference.com/cbb/players/chris-rodgers-1.html,17,,,,University of Arizona,2002
Antoine Wright,/players/w/wrighan01.html,18,2005,1,15,Texas A&M University,2002
Dee Brown,/players/b/brownde03.html,19,2006,2,46,University of Illinois at Urbana-Champaign,2002
Hassan Adams,/players/a/adamsha01.html,20,2006,2,54,University of Arizona,2002
Sean Dockery,https://www.sports-reference.com/cbb/players/sean-dockery-1.html,21,,,,Duke University,2002
Brad Buckman,https://www.sports-reference.com/cbb/players/brad-buckman-1.html,22,,,,University of Texas at Austin,2002
Sani Ibrahim,,23,,,,,2002
Rashad Anderson,https://www.sports-reference.com/cbb/players/rashad-anderson-1.html,24,,,,University of Connecticut,2002
Lenny Cooke,,25,,,,,2002
Bryan Hopkins,https://www.sports-reference.com/cbb/players/bryan-hopkins-1.html,25,,,,Southern Methodist University,2002
Andre Iguodala,/players/i/iguodan01.html,27,2004,1,9,University of Arizona,2002
Elijah Ingram,https://www.sports-reference.com/cbb/players/elijah-ingram-1.html,28,,,,New Mexico State University,2002
Travis Garrison,https://www.sports-reference.com/cbb/players/travis-garrison-1.html,29,,,,University of Maryland,2002
Michael Thompson,https://www.sports-reference.com/cbb/players/michael-thompson-1.html,30,,,,Duke University,2002
Kelenna Azubuike,/players/a/azubuke01.html,31,,,,University of Kentucky,2002
Kevin Bookout,https://www.sports-reference.com/cbb/players/kevin-bookout-1.html,31,,,,University of Oklahoma,2002
Kennedy Winston,https://www.sports-reference.com/cbb/players/kennedy-winston-1.html,33,,,,University of Alabama,2002
Denham Brown,https://www.sports-reference.com/cbb/players/denham-brown-1.html,34,,,,University of Connecticut,2002
Jimmy McKinney,https://www.sports-reference.com/cbb/players/jimmy-mckinney-1.html,35,,,,University of Missouri,2002
Eric Williams,https://www.sports-reference.com/cbb/players/eric-williams-5.html,36,,,,Wake Forest University,2002
Torin Francis,https://www.sports-reference.com/cbb/players/torin-francis-1.html,37,,,,University of Notre Dame,2002
Gerry McNamara,https://www.sports-reference.com/cbb/players/gerry-mcnamara-1.html,38,,,,Syracuse University,2002
Allan Ray,/players/r/rayal01.html,39,,,,Villanova University,2002
Matt Walsh,/players/w/walshma01.html,40,,,,University of Florida,2002
Alexander Johnson,/players/j/johnsal01.html,41,2006,2,45,Florida State University,2002
Curtis Sumpter,https://www.sports-reference.com/cbb/players/curtis-sumpter-1.html,42,,,,Villanova University,2002
John Gilchrist,https://www.sports-reference.com/cbb/players/john-gilchrist-1.html,43,,,,University of Maryland,2002
Antonio Lawrence,https://www.sports-reference.com/cbb/players/antonio-lawrence-1.html,44,,,,San Jose State University,2002
Brandon Roy,/players/r/roybr01.html,45,2006,1,6,University of Washington,2002
Jarrett Jack,/players/j/jackja01.html,46,2005,1,22,Georgia Institute of Technology,2002
De'Angelo Alexander,https://www.sports-reference.com/cbb/players/deangelo-alexander-1.html,47,,,,University of North Carolina at Charlotte,2002
Deron Williams,/players/w/willide01.html,48,2005,1,3,University of Illinois at Urbana-Champaign,2002
Lester Abram,https://www.sports-reference.com/cbb/players/lester-abram-1.html,49,,,,University of Michigan,2002
Greg Brunner,https://www.sports-reference.com/cbb/players/greg-brunner-1.html,50,,,,University of Iowa,2002
Ike Diogu,/players/d/dioguik01.html,51,2005,1,9,Arizona State University,2002
